id,text
26-64-63,"Det kræver et kvantespring virkeligt at rykke, og det er sådan et, vi har besluttet os for at tage nu."
26-65-78,"Broen konstrueres som en sprængværksbro, hvor sprængværket former to triangler, der placeres parallelt med hinanden på hver sin side af broen."
26-83-37,- Investeringsmarkedet i Nordjylland er fulgt med det øvrige Danmark i de seneste år.
26-91-27,"Der er brug for, at politikere på alle niveauer tænker både mere langsigtet, men også mindre generelt og mere lokalt indenfor de overordnede rammer."
26-9-28,"Desuden vil der fortsat blive fokus på at organisere studie- og inspirationsture som i år, hvor der har været arrangeret en tur til blandt andet München."
2-7-46,Og vi kan skifte og forhandle denne identitet hele tiden.
27-51-4,"- Oline. dk er netop nu i gang med en omfattende opgradering af selve databasen, og henover det næste års tid vil der løbende blive implementeret ændringer, som vil give nye muligheder og funktionaliteter i systemet for brugerne, oplyser Oline."
2-75-4,"Og endnu værre er det naturligvis, hvis jeg skyper eller msn' er, og der så pludselig står én bag ved min stol og måske måske- ikke læser med."
27-79-0,"Det er store ejendomme, der er tale om, og derfor er der basis for anderledes tænkning."
27-8-16,"Heldigvis, sagde Jens- Erik Corvinius."
28-0-134,"Bidragssatsen på realkreditlån kan blive femdoblet, hvis Danmark skal følge nye, internationale anbefalinger i forbindelse med finanskrisen."
28-10-55,Der er godt nyt til både A.
28-1-131,"Generelt skal boligen være vindtæt, ellers er der energitab."
28-1-158,"Tallene afslører tydeligt, at der er overefterspørgsel efter boliger i den billige ende af prisskalaen, mens der er overudbud i den modsatte ende."
28-12-375,"NeuroSearch ejer alle kommercielle rettigheder til Huntexil®, og selskabet overvejer løbende de bedste kommercielle muligheder for stoffet i Nordamerika, Europa og resten af verden."
28-13-290,"- Andelen af erhvervsindkomsten, som kommer fra selvstændig virksomhed, er størst i de vestjyske kommuner."
28-14-353,"JPMorgan har i en ny analyse fredag gentaget sin Neutral anbefaling på Carlsberg efter, at det kom frem at Rusland overvejer at hæve vodkaprisen markant."
28-18-107,Skifteretten indkalder typisk selskabets ledelse og hovedaktionærer til møde i skifteretten.
28-18-261,UP Berhad driver i dag store palme- og kokosnød- plantager i Malaysia og Indonesien.
28-18-409,Det skriver Ingeniøren.
28-20-200,"Optagelse til handel og officiel notering af de eksisterende aktier på NASDAQ OMX Copenhagen forventes at finde sted den 5. oktober 2010, under symbolet"" PNDORA""."
28-21-327,"Således omsatte de danske entreprenører i 2009 for 5, 5 milliarder kroner, hvilket er 608 mio. kroner mindre end i 2008."
28-21-491,"Kunden Shanghai Huitong Energy har meddelt, at den gennem et datterselskab har bestilt 24 møller hos Vestas."
28-22-299,"Det skyldtes dog primært forventningen om en stigning på 450. 000 personer i den offentlige sektor frem for alt i forbindelse med de ekstraordinære offentlige ansættelser pga. den igangværende befolkningsopgørelse, skriver Nordea."
28-22-420,"Den amerikanske økonomi voksede i første kvartal med 2, 4 pct. på årsbasis mod ventet 2, 6 pct."
28-23-366,Nykredit forudser en markant højere rente på de et- årige rentetilpasningslån( F1) om ét år.
28-24-446,Affitechs førende lægemiddelkandidat AT001\ r84 er effektiv mod kræftsvulster hos mus og medfører kun begrænsede bivirkninger.
28-25-336,"TPSA havde hensat et beløb, som det regnede med at skulle betale DPTG, men det var godt halvt så stort, som den regning voldgiftretten i strig mener, at TPSA skal betale."
28-25-500,Ligeledes udvandrede 1 pct. færre.
2-82-56,For 3 år siden blev der holdt Blogforum i København- og ca.
28-29-101,"Møller- Mærsk, D\ S Norden og DSV, skriver Spar Nord i en kommentar."
28-31-141,Det skriver Nordjyske. dk
28-33-296,"BNP steg i 2. kvartal med 1, 0 pct. i forhold til 1. kvartal."
28-3-408,"Emissionen ventes gennemført som en fortegningsemission, og selskabet oplyser at initiativet støttes af storaktionærerne fra de nordiske regeringer og Wallenberg- familien."
28-36-311,Det skriver Berlingske.
28-36-434,"Der er ingen tvivl om, at USA' s økonomi fortsat bevæger sig ned ad bakke."
28-41-223,"89% taler nemlig om jobbet med kollegaerne, når de holder kaffepause."
28-42-421,"På året er der tale om stigninger på henholdsvis 3, 4 pct."
28-4-458,Vi er positive på A.
28-45-472,Begge selskaber kom med regnskaber over forventning efter klokken 22. 00 torsdag.
28-45-5,Der er både små stigninger og fald på de asiatiske børser i tirsdagens handelssession.
28-46-25,"Richard Pratley fra Diabetes and Metabolism Translational Medicine Unit, University of Vermont College of Medicine, Burlington, USA."
28-46-65,New York børserne dykkede på årets sidste dag.
28-48-179,"- Vi handler alle sammen mere og mere på nettet og mange gange fordi, det er lettere end at gå i de fysiske butikker."
28-49-442,"Vi anbefaler Køb af FLSmidth, skriver Nordea."
28-50-25,Nøgletallet fik faktisk de amerikanske aktier til at stige lidt.
28-5-122,"Det nuværende opsving er kunstigt, og derfor kan boligejerne se frem til lave renter i endnu 4- 5 år, forudser økonom."
28-51-472,Eksperter frygter at der er flere tab i vente.
28-54-307,"Baggrunden for, at amerikanske virksomheder og husholdninger er mindre afhængig af bankerne, skal findes i flere forhold."
28-55-34,Den hastigt voksende gæld kan føre til...
28-56-277,"Faren ved overregulering er, at velfungerende markedsmekanismer sættes ud af kraft og begrænser den private sektors adgang til kapital og fjerner muligheden for at afdække risici på de regulerede markeder."
28-57-381,Tivoli udskyder derfor den forventede åbning af Rasmus Klumps Verden til onsdag den 12. maj dagen før Kr.
28-58-176,"Elbiler er for dyre, så længe produktionstallet er lavt, og så længe bilerne er dyre, er de svære at sælge."
28-59-346,"Verdens 3 største selskab, olieselskabet ExxonMobil, er i dag kommet med 2. kvartalsregnskab."
28-59-52,"Ifo steg i september til 106, 8 fra 106, 7 måneden før."
28-60-192,Det kræver dog et flertal.
28-60-348,"Ved det danske markeds lukketid var S&amp;P 500faldet til 1. 163, dog efterat have været nede i 1. 155 kort tid efter åbningen."
28-61-476,"På blot to år er der sket mere end en tredobling i andelen af boligejere, der sælger af pengenød."
28-62-222,"Alligevel bliver byggebranchen ved med at bygge huse, der kun lige akkurat overholder lovkravene til energiforbrug, siger Jonas Møller, seniorkonsulent og klimaspecialist i Dansk Byggeri."
28-66-115,Lars Idermark er i dag administrerende direktør og koncernchef for Kooporative Förbundet.
28-66-140,Et godt eksempel er den kvindelige sygeplejerske og den mandlige håndværker.
28-66-353,"Bidragssatsen på realkreditlån kan blive femdoblet, hvis Danmark skal følge nye, internationale anbefalinger i forbindelse med finanskrisen."
28-68-337,"Vi har ikke ændret vores 2010- estimater, da de allerede indeholder et estimat på implementeringsomkostninger forbundet med restruktureringen i GN ReSound."
28-69-2,"Hvis du dør hurtigt, efter du er gået på pension, mister du alle pengene til pensionsselskabet."
28-6-95,Arbejdsløsheden( md.) juli 2010
28-71-19,"Intermail opnåede i 3. kvartal en omsætning på ca 128 mio. kr. mod 134, 2 mio. kr. i samme periode 2008\ 09."
28-7-250,Han overlader i dag posten til bankdirektør Karen Frøsig.
28-7-321,"Ser vi fald i den private beskæftigelse, vil det alt andet lige udløse rente- og aktiekursfald, lyder det fra Sydbank fredag morgen."
28-76-220,"Det ændrer dog ikke på, at vi har et godt øje til bryggeriet, skriver Nordea."
28-77-430,"Danske Equities gentager Køb på Finnair og hæver kursmålet til 5, 70 euro fra 5, 50 efter Q2 rapporten i sidste uge."
28-78-296,Det skriver Jyllands- Posten.
28-79-165,Simcorp kommer med regnskab i aften efter klokken 17. 00. I morgen vil der være fokus på regnskab fra Rockwool.
28-80-275,"Det ved vi ikke, siger den ene af parkens to ejere, Anne Marie Larsen til ing. dk."
28-81-182,"Den amerikanske industriproduktionen steg med 0, 1 pct. i løbet af marts måned og det var lavere end ventet."
28-85-82,"- Vi mener, at der er indregnet for meget frygt ind i aktiekursen, skriver banken."
28-86-326,"Ecuadors regering har netop indgået en banebrydende aftale med FN' s Udviklingsprogram, UNDP, om at lade være med at udnytte de 850 millioner tønder olie, der ligger under den unikke Yasuni Nationalpark, en aftale der blandt andet vækker opsigt i Grønland."
28-87-150,"For nærværende er konsensus til 2010 på DKK 14, 6 mia."
28-87-332,"Prospektudarbejdelsen finder sted i forbindelse med, at de konvertible obligationer søges optaget til handel på NASDAQ OMX i fjerde kvartal 2010."
28-88-19,"- Vi er stolte over at igen at lave en aftale med denne kunde, og vi er ivrige efter at fortsætte med at bygge videre på vores partnerskab, siger Jens Tommerup, adm. direktør for Vestas China i meddelelsen."
28-88-401,Produktstatistik for it- servicevirksomhed 2009 11: 00: Eurozonen:
28-88-462,"Samtidig vurderer vi, at Hewlett- Packard har en rigtig kvalificeret ledelsesgruppe, der kan fortsætte den stærke eksekvering."
28-89-262,"Dow Jones Industrials Average steg 0, 7 pct. til 10, 229. 96 og S&amp;P 500 steg 1, 14 pct. til 1, 083. 48. Nasdaq Composite steg 1, 1 pct. til 2, 222. 49."
28-91-141,Nyskabelsen hedder noget så mundret som' den centrale investor- information'.
28-91-144,To interessante midcap aktier er også kommet med regnskab i dag.
28-92-384,"- Det afgørende er, at det kan gøres billigt nok."
28-93-360,"Fonden er forpligtet til at tilføre kapital til Instituttet( Eik Bank), således at Instituttet til enhver tid opfylder det højeste af solvenskravet og det individuelle solvensbehov for Instituttet, hedder det i regnskabet."
28-95-217,- Sidste nye i rækken af skriv på Vestas kommer fra Goldman Sachs.
28-95-392,Listen er opdateret i dag kl.
28-95-85,"- Ugens anden store begivenhed er også amerikansk, det er arbejdsmarkedsrapporten på fredag."
2-89-64,"På Syddansk Universitets hjemmeside ligger der en del"" Edutainment Games""."
28-96-476,Ifølge et estimat fra RB- Børsen forventedes en omsætning på 7001 mio. euro og et resultat før skat på 735 mio. euro.
28-98-88,"Selskabet endte med en omsætningen på 329, 3 mio. euro, mens EBITA udgjorde 6, 0 mio. euro."
29-10-133,Det skriver Danske Andelskassers Bank i et nyt notat.
29-11-233,"Ambitionen er, at ebit- marginen skal være tocifret."
29-13-171,"Det er ikke kun seriekonkurser, vi er ude efter, men også dem, der bare lige får en eller anden kreativ idé, som er helt håbløs og så kaster sig ud i det, siger formand for konkursrådet Ulrik Rammeskow Bang- Pedersen, der er professor i jura til avisen."
29-14-136,"- Forklaringen er dels, at mange finansansatte er attraktive medarbejdere, som relativt hurtigt efter deres afskedigelse har fundet andre job i sektoren eller i andre brancher."
29-15-110,"EBITDA steg 91% til USD 240 mio., mens de senest udmeldte forventninger var USD 220- 250 mio."
29-16-35,Tallene er omregnet til fuld tid og korrigeret for normale sæsonudsving.
29-17-134,"Gavekortet udstedes til www. gavekortet. dk og kan bl. a. benyttes i 120 butikker som dagligvareforretninger og byggemarkeder, på restauranter, i internetbutikker og biografer samt i Zoologisk Have og Tivoli."
29-22-176,De skal ikke ud og finde en ny bankforbindelse og etablere nye lån.
29-27-196,"Swedbank sænker samtidig Danske Banks kursmål fra 170 til 150 kroner, skriver Bloomberg."
29-29-21,"- Vi har i dag en markant position på oksekødsmarkedet, og når vi ser på udviklingen igennem de seneste år, så er det oplagt at se på etableringen af en tidssvarende og moderne produktion."
29-35-49,"Disse kan få Stay' s koncepter som rengøring, adgang fitness- center og den gratis parkering."
29-42-100,Det skriver Berlingske Business onsdag.
29-42-97,"Omsætningen steg 37, 3 procent til DKK 16. 014 mio. mod DKK 11. 661 mio. i 2009."
29-43-82,"- Dette gælder blandt andet for FLSmidth, DSV og i mindre omfang for Danske Bank, Tryg, Vestas, Rockwool og A."
29-46-39,I den kommende sommer øger Turkish Airlines igen på de nordiske ruter.
29-46-63,"Selvom det er gået frem for den danske medicinalsektor generelt, er det primært de tre giganter, som har trukket udviklingen."
29-52-158,"Vi forventer, at vækst i omsætningen fra TDC Nordic, YouSee og mobilbredbånd kan kompensere for det fortsatte pres på fastnettelefoni."
29-54-5,USA er mandag kommet med tal for salg af eksisterende boliger for februar.
29-57-44,Det skriver Berlingske.
29-57-94,"Nordicom vil fortsætteden løbende afsøgning af markedet for salg af udviklingsaktiver, og det ersåledes selskabets bestræbelse og forventning at gennemføre yderligere frasalg af ikke strategiske ejendomme."
29-59-156,NeuroSearch har indledt og sponsoreret det første studie af de samlede samfundsomkostninger forbundet med Huntingtons sygdom.
2-96-26,Hekla var Djævelens ypperste borg i Norden med direkte nedgang til helvede.
29-66-56,"Den norske regering er villig til at sælge statens aktier i SAS, hvis det rette tilbud dukker op, sagde Trond Giske til Reuters."
29-67-192,"Ny meningsmåling giver Socialdemokraterne det bedste resultat i seks år, og rød blok står til komfortabelt flertal."
29-67-69,Det skriver Ingeniøren.
29-69-139,Som følge af den gode udvikling i USA i går aftes samt et stabilt futures- marked er der ikke tale om en bred nedgang i Danmark.
29-74-96,Der er grobund for en positiv åbning i Europa torsdag efter stigninger i USA og Asien.
29-75-48,"24. februar 2011, 5. 035. 061 styk egne aktier a 1 krone svarende til 2, 41 % af DSV' s aktiekapital."
2-97-66,Depressionsoptimist = Person som under enhver succes er i stand til at se mørket for enden af tunnellen.
29-7-76,"Ventet:- 2, 5 pct."
29-82-48,- Danmark har stor gavn af kvalificeret arbejdskraft fra udlandet.
29-85-87,"Der var et fald på 0, 3 pct. i varegruppen beklædning mv., mens salget af føde- varer og andre dagligvarer stort set var uændret."
29-86-148,En ministerrokade skulle være under opsejling.
29-8-63,"Situationen er uforudsigelig og kan ændre sig hurtigt, skriver udenrigsministeriet."
29-87-29,"Det udtalte formanden for Danmarks Rederiforening, adm. direktør Lars Vang Christensen, kort før nytår."
29-91-64,Punktligheden er stærkt påvirket af flyvelederstrejken i Spanien samt dårlige vejrforhold og lukkede lufthavne flere steder i Europa.
29-93-227,"Det toneangivende japanske Nikkei 225 indeks stiger med 0, 2 pct. mens det brede Topix handler 0, 3 pct. højere."
29-96-54,"Ventet var et resultat på 0, 68 USD og en omsætning på 19, 2 mia."
29-97-2,"Mærsk B falder 0, 9 pct. til kurs 52. 350. Mærsk fremlægger sit regnskab på onsdag."
